lodindex,lodcolumn,chr,pos,lod,ci_lo,ci_hi
2005,X265722_at,5,85.793,2.3164075801242,0,97.506
2006,X265723_at,2,35.72,3.84075373257919,21.436,46.038
2006,X265723_at,5,71.454,19.2464638549102,70.249,72.435
2007,X265724_at,2,50.112,27.9343948064735,49.108,50.193
2007,X265724_at,4,28.665,2.02406645558427,8.444,40.771
2007,X265724_at,5,72.735,2.81375873603426,46.007,91.49
2008,X265725_at,3,0.252,2.79023455299681,0,12.307
2008,X265725_at,5,79.862,2.19054232473447,29.107,87.21
2009,X265726_at,4,28.287,3.67893659117504,24.704,52.563
2009,X265726_at,5,82.369,2.60813933664303,49.737,97.506
2010,X265727_at,2,40.876,2.93054026764342,31.955,61.073
2010,X265727_at,4,55.39,2.12686171475608,5.391,64.594
2011,X265728_at,2,14.39,7.60580549175613,13.294,18.762
2011,X265728_at,5,43.61,8.141467724431,33.599,48.908
2012,X265729_at,4,1.503,2.34149014094836,0,9.649
2012,X265729_at,5,25.121,2.43029072160315,18.812,32.191
2015,X265697_at,2,50.278,3.73394196009841,46.904,55.608
2016,X265698_at,1,17.298,3.10575884387641,11.79,21.369
2016,X265698_at,2,14.39,12.1113014347808,11.418,18.762
2016,X265698_at,3,74.655,5.26845034172147,70.572,77.554
2016,X265698_at,5,45.369,2.44181089897259,7.243,86.614
2017,X265668_at,3,77.554,2.51420532374009,0,77.554
2017,X265668_at,5,61.914,2.36226668884396,49.737,71.454
2018,X265669_at,2,40.876,4.121054461558,31.909,42.57
2018,X265669_at,3,77.554,2.10723898201076,1.322,77.554
2019,X265670_s_at,1,48.514,2.01145446611795,27.495,53.826
2019,X265670_s_at,4,28.54,2.27019207088661,19.442,57.737
2020,X265671_at,2,41.658,3.42236206920391,31.909,46.038
2020,X265671_at,4,5.391,2.70097323046736,0,11.475
2023,X265674_at,2,41.658,2.31004311229175,31.955,68.792
2024,X265675_at,1,92.916,3.53522254956118,85.774,99.865
2024,X265675_at,2,50.193,3.14511510286393,13.294,70.475
2026,X265677_at,2,41.658,15.9331334712525,40.923,42.433
2028,X265679_at,5,26.071,2.91216453770157,18.812,33.583
2029,X265680_at,2,44.566,3.88613320064274,37.597,51.863
2031,X265682_at,2,37.597,8.82802974818554,33.816,41.168
2033,X265684_at,1,0.733,2.14499575104605,0,102.488
2037,X265688_at,2,37.441,10.444386371015,35.822,40.598
2039,X265690_at,5,68.694,2.72899829634445,45.369,72.735
2040,X265691_at,2,61.073,2.48008992126639,27.27,70.475
2042,X265693_at,1,48.514,2.95505295925137,34.221,53.826
2043,X265694_at,2,37.441,28.5669482797881,35.822,40.598
2044,X265695_at,2,41.658,6.22104032722226,32.799,42.57
2044,X265695_at,4,5.126,2.10236590956502,0,23.697
2045,X265661_at,2,11.995,8.35527696577351,8.794,18.762
2045,X265661_at,5,46.007,2.99128089402841,11.004,83.259
2046,X265662_at,2,8.099,2.06856966553197,0,37.597
2046,X265662_at,4,8.265,2.30788488862333,0,67.637
2047,X265663_at,2,37.441,2.54009596310765,34.337,65.436
2047,X265663_at,5,46.007,2.89689298326477,9.809,79.401
2048,X265664_at,2,44.566,12.0925782016892,37.597,47.847
2048,X265664_at,4,28.287,2.39440041926104,19.442,33.29
2049,X265665_at,2,44.566,20.5209365867832,42.716,46.038
2052,X265636_at,2,43.457,5.14092746206184,27.27,51.863
2052,X265636_at,4,23.697,2.23948108121269,18.506,40.771
2053,X265637_at,2,40.923,6.89055029659905,37.597,42.57
2053,X265637_at,4,31.702,2.41485489350922,25.229,53.833
2054,X265638_at,2,44.278,11.9441017489497,42.716,47.847
2057,X265641_at,2,46.038,13.4014183526979,44.566,47.847
2058,X265642_at,2,44.278,55.2272607893572,43.457,44.566
2059,X265643_at,4,28.665,2.08000989766223,3.554,39.214
2062,X265646_at,2,44.278,20.2006226369753,42.716,46.038
2063,X265647_at,4,28.287,2.47450573296856,0.778,48.393
2065,X265649_at,1,90.358,2.92209754571815,45.044,99.865
2066,X265650_at,5,86.614,2.26605470372312,18.812,97.506
2072,X265656_at,1,19.64,5.02097829274503,16.546,22.027
2072,X265656_at,2,11.418,3.51921427410989,0,49.108
2072,X265656_at,5,77.557,2.7185974747305,18.812,85.299
2074,X265658_at,5,65.519,17.4035530791224,64.761,68.694
2075,X265659_at,2,15.282,8.60406288845039,13.294,18.762
2075,X265659_at,3,76.282,2.47608019321344,55.904,77.554
2075,X265659_at,5,52.291,3.95200468991615,29.107,86.614
2077,X265633_at,2,41.658,18.2874954641081,37.597,42.433
2077,X265633_at,3,76.282,2.3591923013471,71.469,77.554
2078,X265634_at,2,41.658,5.48915971656628,37.597,50.061
2079,X265635_at,2,0,2.78820326340711,0,23.475
2079,X265635_at,4,6.34,3.12135447502907,0.778,23.697
2082,X265607_at,1,33.238,2.17747821372941,12.856,48.514
2083,X265608_at,5,73.503,2.96478973690845,69.829,82.369
2084,X265609_at,2,43.457,3.44491413753372,33.146,48.567
2085,X265610_at,5,83.724,2.34024345249658,68.694,87.747
2086,X265611_at,2,40.923,89.1216977417214,40.598,41.168
2089,X265614_at,2,41.658,17.0559688143352,37.597,42.433
2090,X265615_at,2,41.168,7.57617902869786,37.597,42.433
2090,X265615_at,5,77.557,2.69405084444778,65.058,92.925
2092,X265617_at,2,8.099,4.06090882797632,0.294,18.762
2092,X265617_at,3,71.469,3.5240020867031,69.374,77.554
2092,X265617_at,5,61.914,6.94814644566903,59.995,73.503
2093,X265618_at,2,40.598,2.03683520264557,12.265,68.792
2095,X265620_at,2,44.566,4.9928229904526,13.294,47.847
2095,X265620_at,3,73.252,2.01243683498161,4.189,77.554
2095,X265620_at,4,1.503,2.04823208086537,0,9.649
2095,X265620_at,5,52.291,2.18945331908274,33.599,86.614
2096,X265621_at,3,60.034,2.23033664974917,54.53,76.282
2101,X265626_at,1,43.994,2.41757681214192,29.828,51.298
2101,X265626_at,2,46.314,5.3443723178117,42.716,54.196
2101,X265626_at,4,42.306,5.16676145951184,24.704,53.833
2102,X265627_at,2,44.566,3.93957405573743,40.598,48.567
2103,X265628_at,2,15.282,3.89785617342864,5.517,18.762
2104,X265629_at,1,0.333,2.99113331026768,0,5.036
2104,X265629_at,3,0,2.50982968043934,0,8.932
2105,X265630_at,1,17.663,2.37894910002352,8.751,34.221
2105,X265630_at,2,10.576,2.41130404257508,0,46.904
2105,X265630_at,4,31.702,2.18309271891056,6.857,50.599
2109,X265599_at,2,32.418,7.85809039761161,28.593,35.72
2110,X265600_at,1,61.495,2.15282467410699,58.595,68.375
2112,X265602_at,3,10.394,2.21279271683484,0,46.26
2116,X265575_at,3,8.479,2.77205685793171,0,20.631
2117,X265576_at,2,44.566,6.45612011085054,41.168,50.061
2118,X265577_at,2,40.598,3.02342740551769,8.794,46.038
2119,X265578_at,2,40.598,3.19244014002843,15.282,46.314
2122,X265581_at,2,49.108,2.57786020554453,40.923,62.876
2123,X265582_at,1,3.401,3.26474788100462,0,6.228
2123,X265582_at,2,35.737,3.96493743743601,15.282,63.642
2124,X265583_at,2,15.282,7.51780040241911,13.294,18.762
2124,X265583_at,5,71.912,2.34162967602468,9.809,85.091
2125,X265584_at,1,48.514,2.13106967498125,27.495,57.355
2125,X265584_at,2,31.955,7.26653188144609,28.593,41.168
2126,X265585_at,4,23.697,2.07460054567866,10.415,53.833
2127,X265586_at,2,31.909,13.4538223340784,28.593,32.418
2128,X265587_at,2,37.597,3.91080712593067,28.593,44.278
2129,X265588_at,2,31.909,35.1935754083719,28.593,32.418
2131,X265590_at,2,5.517,2.7020862740128,0,18.762
2131,X265590_at,4,60.902,2.53904086445424,42.041,68.5
2133,X265592_at,2,28.593,2.13177070057572,19.031,35.72
2133,X265592_at,5,45.369,4.17983169088692,33.599,48.908
2134,X265593_s_at,2,10.576,2.57417367895184,0,33.816
2134,X265593_s_at,4,28.287,2.24877517921802,12.297,45.02
2135,X265594_at,2,42.433,11.2613085914932,41.168,43.457
2135,X265594_at,3,76.282,2.84457331560442,70.572,77.554
2135,X265594_at,4,1.503,2.22226365867746,0,58.642
2135,X265594_at,5,85.091,4.94783312128401,66.22,89.457
2136,X265595_at,2,42.716,15.8463524765393,34.337,46.038
2136,X265595_at,4,28.287,2.47187202592851,19.442,33.29
2137,X265596_at,2,42.716,4.3558921519696,34.337,47.847
2138,X265597_at,2,33.146,4.11386926929764,27.27,34.337
2138,X265597_at,5,70.458,19.5670022529603,70.129,72.435
2139,X265570_at,1,7.744,2.09297522156293,0,101.058
2139,X265570_at,2,43.457,3.83869871277033,33.816,48.567
2139,X265570_at,5,72.55,3.57102458528734,63.755,87.21
2140,X265571_s_at,2,40.923,5.34313131850743,33.816,42.57
2140,X265571_s_at,3,77.554,2.86394583232493,62.497,77.554
2140,X265571_s_at,5,12.017,2.00678880302285,1.112,16.678
2141,X265572_at,2,40.876,13.8180217565546,37.597,47.847
2141,X265572_at,3,70.484,2.06075062593188,33.221,77.458
2141,X265572_at,5,42.18,3.4657990880897,33.599,45.369
2142,X265573_at,1,43.471,2.71392298248543,3.427,102.488
2142,X265573_at,2,8.099,2.73941639818417,0,18.762
2142,X265573_at,5,77.557,5.66025459461114,61.014,82.369
2144,X265543_at,2,0,2.36341088478723,0,26.771
2144,X265543_at,3,52.861,2.03059092195769,43.222,68.999
2144,X265543_at,4,6.857,2.29322086799699,0,74.58
2145,X265544_at,3,8.622,2.95094919408108,1.322,25.424
2145,X265544_at,5,83.724,2.93821515660313,70.458,95.251
2146,X265545_at,2,44.566,14.7104429496298,42.716,46.038
2148,X265547_at,2,41.658,3.3363013299184,31.909,48.567
2148,X265547_at,4,62.536,3.12074018386644,42.306,67.175
2148,X265547_at,5,46.007,2.03897008206745,8.428,69.829
2150,X265549_at,4,37.129,4.23773023215499,31.702,45.868
2153,X265552_at,5,9.809,2.12192548994758,2.805,69.829
2154,X265553_at,3,6.289,2.23873400029955,0,56.89
2160,X265559_at,4,11.475,2.08702114782195,0,37.779
2161,X265560_at,1,83.082,2.52588803466164,45.044,96.792
2161,X265560_at,2,40.598,4.50159595977302,37.597,42.433
2168,X265567_at,3,28.447,2.05391210317546,16.045,77.554
2169,X265568_s_at,1,63.953,3.41763238872989,59.135,83.082
2170,X265569_at,2,12.265,3.22723585211238,2.508,14.39
2171,X265510_at,2,12.265,30.7088889839074,11.686,13.275
2172,X265511_at,3,76.282,2.99254551865525,53.331,77.554
2172,X265511_at,4,30.848,2.93609333018995,6.34,70.864
2173,X265512_at,4,31.087,2.03523598176242,12.297,74.58
2175,X265514_s_at,1,49.251,2.01627415691757,14.3,99.865
2178,X265517_at,4,37.406,2.48620432168367,10.415,54.093
2179,X265518_at,2,15.282,6.12117900908537,12.265,19.466
2180,X265519_at,2,14.39,15.241198846351,11.041,18.762
2182,X265521_at,2,13.275,5.4711688211502,10.576,18.762
2182,X265521_at,5,65.519,2.53255878116702,55.526,71.454
2183,X265522_at,2,42.716,4.64221019368829,35.822,50.061
2191,X265530_at,2,44.278,2.32721465874199,32.799,46.593
2196,X265535_at,2,14.39,7.91832628152193,12.265,21.436
2197,X265536_at,2,19.96,2.20774436732409,8.794,58.892
2197,X265536_at,4,8.265,3.42227190262796,3.554,14.691
2197,X265536_at,5,79.183,2.29149841878853,64.649,97.796
2198,X265537_at,3,26.782,2.15108828072046,0,33.769
2199,X265538_at,2,19.466,7.68483267608008,19.031,19.96
2199,X265538_at,5,68.694,2.59162017474307,11.004,78.36
2200,X265539_at,4,31.087,3.93657830799213,24.032,37.129
2200,X265539_at,5,87.21,2.53242395877012,33.369,92.925
2204,X265508_at,2,19.886,49.9022502211345,19.466,19.96
2208,X265480_at,2,14.39,7.28906704681957,10.576,21.436
2208,X265480_at,3,10.282,6.09426353248182,0.252,20.318
2208,X265480_at,5,70.458,2.9300135891139,49.737,78.915
2209,X265481_at,2,47.847,5.01624499004602,15.282,50.061
2209,X265481_at,4,28.287,2.46463445785049,3.554,64.594
2210,X265482_at,2,41.658,2.09333565993969,27.27,70.475
2211,X265483_at,2,19.466,84.8604597927743,19.031,19.656
2212,X265484_at,2,42.716,5.5049133649284,34.337,46.038
2213,X265485_at,4,48.393,2.81601110598217,31.702,53.833
2214,X265486_at,2,19.031,58.8406993633491,15.282,19.466
2216,X265488_at,2,21.436,6.54545421421379,13.294,31.909
2216,X265488_at,5,6.77,2.64926487329264,0,55.526
2222,X265494_at,2,19.031,4.07268708611053,8.794,41.168
2223,X265495_at,4,3.554,2.03983600950158,0,28.287
2225,X265497_at,3,61.764,2.25304505979624,36.857,74.472
2227,X265499_at,5,77.557,5.2114682070858,75.194,79.183
2233,X265505_at,2,41.658,3.21854223159444,8.794,46.038
2233,X265505_at,3,0,2.19128395808741,0,6.634
2234,X265506_at,1,92.251,2.25280335206462,85.855,99.865
2235,X265472_at,2,18.762,6.88619278545062,15.282,26.771
2235,X265472_at,5,71.454,2.74559838204599,2.36,89.457
2238,X265475_at,1,2.888,2.59059904598409,0,29.828
2238,X265475_at,2,19.031,5.37777712646998,15.282,23.475
2239,X265476_at,2,14.39,9.20785045503427,13.294,42.57
2239,X265476_at,4,28.665,2.58505847006863,0.778,35.024
2239,X265476_at,5,71.454,4.61639075933074,46.007,86.614
2242,X265448_at,5,65.519,3.54951256529448,46.007,87.747
2243,X265449_at,1,99.865,2.11717660264639,9.243,102.488
2243,X265449_at,2,68.792,6.98236700328509,66.759,70.475
2243,X265449_at,3,52.743,3.43621713106607,43.222,58.894
2243,X265449_at,4,8.265,2.02537294856505,0,77.075
2244,X265450_at,2,68.792,21.4847446059918,66.759,69.334
2244,X265450_at,5,66.47,6.59765678928761,48.908,73.503
2245,X265451_at,2,69.906,2.52789638634384,46.745,70.475
2245,X265451_at,4,30.833,3.49864775407443,19.442,35.024
2247,X265453_at,3,62.923,3.63512410240203,54.53,64.485
2248,X265454_at,2,42.433,4.13994884966121,37.597,48.567
2248,X265454_at,5,72.435,2.18908004588682,43.61,95.251
2249,X265455_at,2,31.955,2.65212320878911,8.794,42.433
2250,X265456_at,5,33.583,2.63440407330354,26.975,82.369
2251,X265457_at,2,68.792,6.48071508628381,66.759,70.475
2251,X265457_at,4,56.21,2.6982520140235,0,64.594
2252,X265458_at,2,70.475,2.58931257620485,63.642,70.475
2252,X265458_at,4,30.848,2.1367270101438,0,67.175
2253,X265459_at,2,69.906,5.86417137488609,63.15,70.475
2253,X265459_at,4,31.702,2.08769739707953,19.442,58.794
2254,X265460_at,2,46.314,2.7895067525334,34.337,51.863
2254,X265460_at,5,71.454,11.023790064237,70.249,73.503
2255,X265461_at,5,65.519,4.45989196647201,33.599,78.11
2256,X265462_at,3,48.819,2.25248741558639,28.447,74.655
2257,X265463_at,1,58.251,2.30202652243261,52.429,65.222
2257,X265463_at,2,32.799,2.52282260504948,23.475,56.756
2257,X265463_at,5,83.724,2.62564514538398,20.151,97.796
2261,X265467_at,2,61.988,2.40717453833598,44.566,70.475
2262,X265468_at,2,40.876,2.5529283172376,34.337,56.756
2263,X265469_at,2,40.923,7.0664266091063,37.597,42.433
2264,X265470_at,1,19.64,2.12468469601513,7.744,56.59
2264,X265470_at,2,15.282,7.37034414291421,13.294,18.762
2264,X265470_at,5,42.18,3.53914925128031,20.996,68.694
2265,X265471_at,1,8.751,3.14653754856126,0.333,102.488
2265,X265471_at,2,40.598,8.53273853693058,12.265,42.433
2266,X265444_s_at,1,91.585,2.7767033298628,83.082,102.488
2266,X265444_s_at,3,0,2.42445428899975,0,12.925
2267,X265445_at,2,41.658,11.8151033234658,40.923,42.433
2267,X265445_at,4,5.126,4.05202688407524,0,17.712
2268,X265446_at,2,14.39,6.0062519051603,11.686,18.762
2268,X265446_at,4,28.287,2.83837542178541,19.442,64.914
2268,X265446_at,5,85.532,5.12590623800773,65.058,95.251
2269,X265416_at,2,10.576,2.10868741364424,0,42.57
2270,X265417_at,2,42.433,13.980912689533,37.597,42.57
2270,X265417_at,5,45.369,3.10204949813208,42.18,68.694
2271,X265418_at,1,19.64,2.88143184307307,8.751,41.478
2271,X265418_at,5,89.558,2.85289549234451,74.072,97.796
2272,X265419_at,1,90.788,3.89530135858454,85.855,96.792
2272,X265419_at,2,41.168,3.06662574907351,28.593,58.584
2272,X265419_at,5,9.809,2.10023853754555,4.284,78.11
2273,X265420_s_at,3,44.339,2.53037677193905,33.221,49.867
2275,X265422_at,2,14.39,7.46731819345514,11.995,18.762
2275,X265422_at,5,83.724,3.03736573883838,48.908,86.614
2276,X265423_at,2,40.876,5.17693412337913,37.597,44.566
2277,X265424_at,2,41.658,5.53856930648596,40.923,42.57
2277,X265424_at,5,45.369,4.38394915628836,33.599,68.694
2278,X265425_at,2,32.418,28.7117366290578,31.955,33.816
2279,X265426_at,2,43.457,7.92285218990688,42.433,46.038
2280,X265427_at,2,44.566,6.36674386491574,42.716,48.567
2280,X265427_at,4,30.833,2.46633248763406,3.554,33.29
2281,X265428_at,2,69.906,2.00144393183465,27.27,70.475
2282,X265429_at,4,60.902,2.2228099788089,30.34,77.075
2283,X265430_at,1,16.546,2.18614214189501,0,46.623
2283,X265430_at,2,14.39,3.14595842443109,7.31,44.566
2283,X265430_at,4,43.207,2.13152195990883,24.704,45.868
2283,X265430_at,5,57.43,5.76792755160843,49.737,85.793
2284,X265431_at,2,31.909,12.4110746499748,28.593,32.418
2284,X265431_at,5,83.439,2.88364333383679,66.47,97.506
2285,X265432_at,2,31.955,28.1657183681118,28.593,32.418
2285,X265432_at,5,25.121,2.16301740997804,12.628,97.796
2286,X265433_at,2,32.799,44.0915344256965,31.955,33.038
2288,X265435_s_at,2,14.39,11.5415718413483,13.294,18.762
2288,X265435_s_at,5,66.47,6.44375666247332,43.61,85.091
2289,X265436_at,2,12.265,2.07383767838622,0.294,37.441
2289,X265436_at,4,67.637,2.26325675740324,7.527,71.721
2292,X265439_at,4,62.536,2.04466985822456,0,70.864
2294,X265441_at,1,96.792,2.72076876990362,88.633,101.058
2295,X265442_at,2,41.658,4.44601572105058,31.909,42.57
2296,X265443_at,2,43.457,3.18950399765196,28.593,51.863
2296,X265443_at,3,53.674,3.5249038988476,42.529,60.612
2296,X265443_at,4,28.287,2.13711126048464,12.297,37.406
2296,X265443_at,5,72.435,2.23062393060275,23.209,97.796
2297,X265415_at,1,16.956,3.06908777177181,7.744,32.799
2297,X265415_at,2,14.39,8.37765025085571,13.294,18.762
2297,X265415_at,5,70.458,3.61313814464475,49.737,78.11
2298,X265384_at,2,41.658,5.86603985716743,33.816,42.57
2299,X265385_at,2,41.658,9.03605158509172,37.597,42.57
2299,X265385_at,5,45.369,3.51908048553343,33.599,53.584
2301,X265387_at,2,23.475,17.3704626213523,21.436,32.418
2301,X265387_at,5,68.694,3.14598152072345,65.058,75.37
2302,X265388_s_at,5,86.614,2.79591131838952,70.305,89.457
2303,X265389_at,1,49.251,3.31529094823717,46.623,61.76
2305,X265391_at,1,48.514,3.22934565849183,22.027,96.792
2306,X265392_at,2,42.433,5.61917595417472,37.597,46.038
2307,X265393_at,2,26.855,9.12935180714202,19.96,31.909
2307,X265393_at,5,72.037,2.27923746269917,48.908,79.862
2308,X265394_at,2,42.433,3.3246894903826,37.597,58.892
2309,X265395_at,2,31.955,2.50756619243004,13.294,42.433
2309,X265395_at,4,57.292,2.65035075066443,48.587,61.895
2309,X265395_at,5,87.747,3.31950716406914,79.183,92.925
2311,X265397_at,3,57.156,2.06835987370334,0,68.143
2312,X265398_at,5,79.401,2.00329713721559,0,97.796
2313,X265399_at,4,8.444,2.49484898145986,3.554,18.506
2314,X265400_at,2,41.658,9.46688724395093,37.597,42.57
2316,X265402_at,1,19.64,2.57263376259539,7.744,31.996
2316,X265402_at,2,11.995,9.30076616084134,10.91,18.762
2317,X265403_at,5,26.071,2.10507612798986,7.243,97.796
2319,X265405_at,2,23.475,19.1656021746345,13.294,26.771
2319,X265405_at,5,72.435,6.46864236839338,70.458,85.091
2324,X265410_at,3,36.857,2.09655312262682,8.479,61.764
2326,X265412_at,1,85.51,2.90821491378017,66.438,101.058
2326,X265412_at,2,21.436,2.60045942815562,0,58.584
2326,X265412_at,4,57.292,3.17038058297408,48.587,61.895
2327,X265413_s_at,2,54.66,5.91348058020643,44.566,58.892
2327,X265413_s_at,5,85.705,5.70466765203307,82.369,95.251
2328,X265414_at,2,41.658,2.08060828306702,34.337,46.038
2328,X265414_at,3,0,2.17863231174098,0,20.318
2328,X265414_at,4,25.229,4.53346469004422,12.297,28.287
2331,X265382_at,2,21.436,21.9101835731504,19.466,26.771
2332,X265383_at,4,31.702,4.66056948403412,25.229,65.136
2333,X265352_at,5,83.439,4.44728830817846,59.995,85.793
2334,X265353_at,2,21.436,4.51771086653063,15.282,26.771
2334,X265353_at,5,72.435,2.18901936436219,64.237,91.068
2335,X265354_at,1,91.124,2.63887693728302,65.49,99.865
2335,X265354_at,2,21.436,35.9618025653911,19.96,23.475
2337,X265356_at,2,44.566,2.12434314992921,0.294,62.876
2337,X265356_at,4,28.665,2.59620684849682,0,77.075
2337,X265356_at,5,71.454,6.17629893254409,59.995,74.072
2339,X265358_at,2,21.436,27.776581552769,19.96,23.475
2340,X265359_at,2,14.39,7.24153843386919,4.511,23.475
2340,X265359_at,5,78.36,3.19805060426545,53.584,92.925
2341,X265360_s_at,1,14.032,2.242349978695,6.228,25.1
2347,X265366_at,2,0,2.29914750996196,0,19.031
2353,X265372_at,3,25.424,2.16068688829257,14.269,77.554
2354,X265373_at,2,13.275,13.2709616902135,10.576,14.39
2355,X265374_at,2,15.282,4.97225679092307,13.294,21.436
2355,X265374_at,5,43.61,2.48436007818907,20.151,71.454
2356,X265375_at,1,79.114,2.12654626854143,0,85.833
2356,X265375_at,2,11.041,11.8049876134926,8.794,12.265
2356,X265375_at,4,50.599,2.61407270288847,19.442,57.737
2356,X265375_at,5,64.866,2.47197937129159,62.148,91.068
2357,X265376_at,1,12.313,2.36673351990857,6.883,33.238
2357,X265376_at,2,40.876,3.24521783652204,35.822,61.073
2358,X265377_at,1,31.996,2.96867141893026,0,41.478
2358,X265377_at,2,12.265,29.4815984921224,11.418,13.275
2358,X265377_at,5,82.369,6.53765464729859,75.819,85.447
2359,X265378_at,1,85.855,2.00207815918377,29.828,102.488
2362,X265321_at,2,41.658,6.51394486671935,37.597,44.566
2363,X265322_at,2,42.433,2.00188784615669,23.475,70.475
2363,X265322_at,3,68.143,2.8149610530271,48.819,71.469
2364,X265323_at,2,23.475,2.62500698406205,0,63.642
2365,X265324_at,2,26.855,30.2523880731515,23.475,28.417
2366,X265325_at,2,5.517,2.44091354013269,0,42.57
2367,X265326_at,2,44.566,9.17055528376686,41.168,46.038
2367,X265326_at,4,31.702,2.41939411543877,19.442,58.642
2368,X265327_at,5,82.369,2.56845991737374,9.809,92.925
2371,X265330_at,1,19.64,2.82721544532019,0.333,32.799
2371,X265330_at,2,46.904,7.75910311794251,46.593,48.567
2373,X265332_at,2,26.855,10.3146924572735,21.436,31.909
2374,X265333_at,2,49.108,2.06559493740054,35.822,68.792
2374,X265333_at,3,25.424,2.10219339188886,9.504,76.282
2374,X265333_at,4,33.075,3.57505221772634,28.665,58.642
2375,X265334_at,2,42.433,5.32930184171827,37.597,46.038
2376,X265335_at,2,26.855,6.90221819183341,21.436,31.909
2377,X265336_at,3,77.554,2.40224341527181,4.189,77.554
2378,X265337_at,3,76.282,3.87013799307529,63.433,77.554
2379,X265338_at,2,27.27,41.1136392490121,23.475,28.417
2380,X265339_at,1,99.865,2.75710341553183,7.744,102.488
2380,X265339_at,2,47.847,7.33635440528696,41.168,50.061
2382,X265341_at,2,41.658,3.55128761776522,28.593,49.108
2383,X265342_at,2,42.433,3.54494272066523,21.436,51.863
2384,X265343_at,2,34.337,4.41261519495517,31.955,37.441
2385,X265344_at,1,16.004,2.7605004735958,6.228,23.816
2385,X265344_at,2,14.39,4.11740528789726,8.794,18.762
2385,X265344_at,5,25.121,2.18952543541029,8.553,83.724
2386,X265345_at,1,81.621,2.04857023907056,51.727,102.488
2386,X265345_at,2,41.658,5.11207643872436,33.146,46.038
2390,X265349_at,2,41.168,3.80085418665925,32.799,47.847
2390,X265349_at,3,22.394,2.71664794860242,16.045,56.89
2391,X265350_at,2,34.337,4.02330417339031,28.593,44.278
2393,X265317_at,2,35.72,19.2370812498231,31.955,37.441
2394,X265318_at,5,79.401,2.05080625352803,71.912,95.251
2395,X265319_at,2,14.39,5.7475152366515,8.794,18.762
2395,X265319_at,5,77.327,6.1419823520671,65.519,79.183
2396,X265289_at,2,40.923,2.35507241376913,33.146,58.584
2398,X265291_at,1,29.828,2.27578679452598,14.032,32.799
2398,X265291_at,2,41.658,3.44709094786042,32.799,44.566
2404,X265297_at,5,9.809,2.41383496189145,7.243,71.454
2406,X265299_at,2,44.566,2.42362868714536,33.146,61.988
2408,X265301_s_at,2,15.282,10.4253665845612,13.294,19.96
2412,X265305_at,2,33.146,3.68763085847867,28.593,37.441
2412,X265305_at,3,8.479,2.15886357711876,0,76.282
2412,X265305_at,5,59.995,3.62816843753188,58.496,71.912
2413,X265306_at,2,14.39,7.5373775116916,11.418,18.762
2413,X265306_at,5,49.502,2.21249629481358,11.004,85.705
2415,X265308_at,1,0.333,2.8780351469774,0,90.358
2415,X265308_at,4,30.833,2.33412855547701,19.442,57.292
2415,X265308_at,5,85.091,2.46233721446853,69.829,95.251
2416,X265309_at,2,41.658,8.36325028427165,37.597,44.278
2416,X265309_at,5,85.091,2.01265287315994,16.304,97.506
2417,X265310_at,2,44.566,3.51342461269851,37.597,48.567
2417,X265310_at,4,28.287,2.54119105296431,19.442,37.129
2418,X265311_at,2,44.566,4.10247274413806,33.146,58.584
2419,X265312_at,2,42.716,10.24143278942,40.923,46.038
2420,X265313_at,2,32.418,3.92490193428954,28.593,37.441
2423,X265316_at,2,32.418,6.82660646370536,28.593,35.72
2426,X265284_at,2,31.955,46.7478103324625,31.909,32.418
2427,X265285_at,2,31.955,17.7414997758251,28.593,32.799
2427,X265285_at,5,72.037,3.39564702726868,48.908,97.796
2428,X265286_at,2,31.955,60.5268649359055,31.909,32.418
2429,X265287_at,2,15.282,8.09560766067232,8.794,21.436
2429,X265287_at,5,25.121,3.16016035827375,17.09,79.401
2430,X265288_at,2,40.923,8.23919827907817,31.909,42.57
2430,X265288_at,5,70.458,2.61488887549504,42.18,79.862
2431,X265257_at,2,10.576,5.34468328569847,5.517,18.762
2431,X265257_at,4,31.087,2.01716805542619,6.34,68.5
2431,X265257_at,5,20.996,2.0083497974179,2.36,45.369
2432,X265258_at,2,46.038,6.04885666787877,28.593,47.847
2433,X265259_at,4,31.702,2.03374655825825,16.343,61.895
2434,X265260_at,2,14.39,6.45739702749892,8.794,18.762
2434,X265260_at,5,66.22,7.83626847786576,33.599,83.724
2437,X265263_at,1,41.478,2.2674474160449,34.221,51.298
2438,X265264_at,5,8.428,3.01253115386753,0,26.975
2439,X265265_at,1,83.082,3.54500682011753,67.109,96.792
2439,X265265_at,2,14.39,5.16982934530063,5.517,18.762
2439,X265265_at,5,89.558,2.6066637637246,52.291,95.251
2440,X265266_at,2,14.39,7.90041297707211,13.294,18.762
2440,X265266_at,4,3.554,2.51826241646519,0,9.649
2440,X265266_at,5,70.458,3.21643053987312,33.599,85.705
2441,X265267_at,5,18.812,4.49412263754156,15.502,24.675
2442,X265268_at,2,61.988,4.76862981029776,55.905,65.436
2442,X265268_at,4,28.665,2.69665080530339,7.527,35.024
2443,X265269_at,2,14.39,6.33907140082775,8.794,18.762
2443,X265269_at,4,48.587,2.27367033574812,0,67.175
2443,X265269_at,5,70.305,8.61999639136386,58.799,78.11
2444,X265270_at,1,8.439,2.01277469677343,1.992,88.541
2444,X265270_at,2,40.598,6.79953550064165,33.146,48.567
2444,X265270_at,5,62.148,3.76069271387383,48.908,86.614
