lodindex,lodcolumn,chr,pos,lod,ci_lo,ci_hi
1863,X265828_at,4,28.287,2.91057908072346,19.442,37.129
1869,X265834_at,3,4.189,2.26659934845891,0,18.179
1869,X265834_at,4,11.475,2.88399899844665,0,14.691
1872,X265837_at,2,41.658,8.22874598717726,37.441,44.278
1872,X265837_at,5,71.912,4.15345622651047,43.61,79.862
1873,X265838_at,2,63.408,2.464696288725,31.909,70.475
1875,X265840_at,2,41.658,2.77956629352816,15.282,44.278
1877,X265842_at,3,1.201,2.13808462720687,0,77.458
1880,X265845_at,2,33.038,4.26919569833898,19.96,44.566
1887,X265824_at,2,41.658,3.19389237796003,32.799,54.103
1890,X265795_at,3,64.485,3.29988698238457,11.639,77.554
1892,X265797_at,3,49.867,2.72829120995783,39.896,63.433
1893,X265798_at,2,14.39,3.55843367406377,4.511,26.771
1893,X265798_at,3,62.497,2.1013514113895,18.179,77.554
1894,X265799_at,2,41.658,5.98312233789972,37.441,42.57
1894,X265799_at,5,17.09,2.04708779636861,9.809,71.454
1896,X265801_at,4,25.229,2.10573281289574,0,33.075
1906,X265811_at,5,85.091,2.94428107819088,61.014,89.457
1911,X265816_s_at,2,23.475,3.08948381582069,8.794,28.417
1913,X265818_at,2,41.658,2.07465989037116,27.27,48.567
1914,X265819_at,2,40.923,4.74606759745098,33.816,42.57
1914,X265819_at,3,57.542,2.00935469559938,36.857,77.554
1916,X265821_at,2,58.892,2.05959151609088,0,70.475
1922,X265767_at,2,40.876,2.55072472809324,31.909,51.863
1923,X265768_at,2,42.433,3.93397287942126,37.597,70.475
1926,X265771_at,2,41.658,7.18637186464783,37.597,44.278
1927,X265772_at,2,41.658,8.81956160346809,37.597,42.57
1927,X265772_at,4,5.391,2.27908744774495,0,28.287
1928,X265773_at,2,15.282,2.80669630113229,8.794,42.57
1928,X265773_at,3,73.144,3.00487470454317,44.843,77.554
1932,X265777_at,5,25.375,2.27444571189292,18.812,70.305
1941,X265786_at,1,34.221,2.61035866302908,0,43.251
1945,X265790_at,2,41.168,4.47791427874779,33.816,42.57
1946,X265791_at,2,33.038,2.51877797052837,2.508,41.658
1947,X265792_at,1,27.495,2.03386898724449,0,41.478
1954,X265732_at,2,11.041,3.70458115542496,8.794,26.771
1954,X265732_at,4,9.649,2.01682907315972,6.34,56.21
1954,X265732_at,5,68.694,2.96093654011608,43.61,75.819
1955,X265733_at,2,41.658,4.61856997686651,33.146,46.038
1957,X265735_at,2,41.168,7.37625109921374,37.597,42.433
1959,X265737_at,2,42.433,4.39994140391571,37.597,46.038
1959,X265737_at,4,16.343,4.18053345829733,6.857,23.697
1961,X265739_at,2,41.168,2.20854556797578,28.593,47.847
1962,X265740_at,2,19.656,2.44475693220148,8.099,63.642
1964,X265742_at,3,61.764,4.70351742118735,58.894,77.458
1971,X265749_at,5,6.77,2.72126979072703,0.544,15.502
1974,X265752_at,2,42.57,2.33703117970554,35.822,50.061
1982,X265699_at,2,8.099,3.86294319036109,4.511,13.275
1982,X265699_at,3,60.034,4.25991808368345,54.53,75.455
1982,X265699_at,5,26.975,2.23623126072726,22.381,42.18
1985,X265702_at,2,44.278,2.34675430949828,37.597,61.073
1985,X265702_at,5,24.675,2.41442789238195,15.502,48.908
1987,X265704_at,2,37.597,2.47974679132241,28.593,47.847
1987,X265704_at,3,52.334,2.03430585294788,4.189,77.554
1988,X265705_at,5,75.819,3.03477415019465,25.121,82.369
1989,X265706_at,4,31.702,2.69998232427367,19.442,42.041
1990,X265707_at,5,25.375,2.36303865174416,7.871,32.191
1992,X265709_at,1,19.64,2.55217639785623,9.243,32.799
1998,X265715_s_at,5,72.435,2.31009970685564,29.107,86.614
2000,X265717_at,1,37.817,2.74662787845394,14.032,41.478
2000,X265717_at,3,46.264,3.44692006426395,42.529,73.252
2000,X265717_at,5,20.996,3.41309334814313,5.943,45.369
2001,X265718_at,4,28.287,2.16824958593848,12.297,37.129
2003,X265720_at,2,42.716,2.44538426072108,33.816,50.061
2003,X265720_at,4,23.697,2.46059995415238,19.442,33.588
2004,X265721_at,5,25.375,2.1381754754794,4.284,89.457
2005,X265722_at,1,52.429,2.32015120037683,7.744,58.251
2006,X265723_at,2,44.566,2.21976839741858,32.799,50.193
2006,X265723_at,5,57.43,4.41820066046605,52.291,82.369
2007,X265724_at,3,49.867,3.88136099294919,39.896,57.156
2008,X265725_at,1,20.232,3.26260119083689,0,29.828
2011,X265728_at,1,19.64,2.59343353756617,0.122,91.853
2011,X265728_at,5,75.194,3.54293194661672,33.599,79.862
2013,X265730_at,2,41.658,2.63748802571084,28.593,46.038
2013,X265730_at,4,17.712,2.26521530144658,0,28.287
2016,X265698_at,5,45.369,2.85720749321307,7.871,78.36
2017,X265668_at,3,77.554,2.42602166731622,64.106,77.554
2017,X265668_at,4,42.306,2.16441083938284,5.572,53.833
2017,X265668_at,5,68.694,2.74804492909948,27.682,70.458
2018,X265669_at,2,42.433,2.24169697744417,15.282,54.103
2019,X265670_s_at,2,12.265,5.20669005576548,8.794,19.466
2021,X265672_at,1,12.856,2.21967762647436,0,21.006
2021,X265672_at,5,74.072,3.05452674450796,66.47,83.259
2023,X265674_at,2,15.282,3.91618820133828,8.794,21.436
2025,X265676_at,2,34.337,2.05266775772278,28.593,54.103
2026,X265677_at,2,15.282,2.57062695949644,4.511,63.642
2029,X265680_at,2,44.566,3.72583906363169,41.658,48.567
2035,X265686_at,3,55.904,2.37359128669961,49.867,77.554
2043,X265694_at,2,37.597,6.35238914629783,35.822,46.038
2044,X265695_at,2,41.168,2.32984410896686,28.593,46.038
2046,X265662_at,3,60.034,2.67578212145958,57.542,69.374
2048,X265664_at,4,28.287,2.13564749433879,19.442,57.737
2049,X265665_at,2,51.863,5.74389455546452,37.441,58.584
2052,X265636_at,1,20.232,2.1042215550076,0,43.251
2052,X265636_at,3,44.339,2.11369888125617,28.447,63.719
2052,X265636_at,4,23.697,2.17689471985181,19.442,39.214
2053,X265637_at,4,31.702,2.09734774719634,19.442,60.902
2054,X265638_at,5,55.526,2.04478721706489,33.599,61.014
2058,X265642_at,1,59.935,2.60487917544276,25.1,64.713
2061,X265645_at,1,52.429,2.21180951322531,44.388,58.251
2068,X265652_x_at,5,77.557,2.62911049484257,65.519,82.369
2072,X265656_at,5,77.557,2.36856731789937,11.004,82.369
2074,X265658_at,1,2.546,2.4061491931277,0,41.478
2074,X265658_at,2,48.567,3.43203997205019,28.593,54.103
2074,X265658_at,3,60.612,3.37788467392238,39.896,62.497
2074,X265658_at,5,66.365,7.56581285481313,65.058,74.072
2075,X265659_at,5,45.369,2.36016636365256,20.151,79.862
2076,X265660_at,3,0,2.05179372692128,0,62.497
2077,X265633_at,2,41.658,7.45140563087864,37.597,42.433
2078,X265634_at,2,41.658,3.50519923315448,37.441,47.847
2079,X265635_at,4,1.503,3.26158355511947,0,31.087
2081,X265606_s_at,5,61.014,2.02433433905507,53.584,73.503
2083,X265608_at,4,77.075,2.09531069723452,61.895,77.075
2083,X265608_at,5,73.503,3.10550186643665,66.47,78.915
2084,X265609_at,3,73.144,2.12095001029728,57.542,77.554
2085,X265610_at,2,41.658,4.52991493973213,37.597,44.566
2086,X265611_at,2,41.658,5.85143012742706,37.597,46.038
2087,X265612_at,5,12.446,2.09946648231599,0.544,97.796
2089,X265614_at,2,40.876,3.7215362253522,37.597,46.038
2090,X265615_at,2,41.168,8.26025252041976,37.597,42.433
2091,X265616_at,1,79.476,2.25125432215739,8.751,90.358
2092,X265617_at,1,37.817,2.72807678279022,29.828,43.251
2092,X265617_at,5,89.457,2.11648378935828,29.107,92.925
2095,X265620_at,2,44.566,3.15675929036987,37.597,46.904
2095,X265620_at,3,8.479,3.27273618928644,0,20.318
2096,X265621_at,3,64.485,2.27001611039227,54.53,77.458
2099,X265624_at,3,75.455,2.47566630072517,65.501,77.554
2101,X265626_at,2,0.294,2.90121272477175,0,5.517
2101,X265626_at,4,28.287,3.58223455240525,12.297,30.34
2109,X265599_at,2,32.418,2.62771007700377,28.593,54.103
2110,X265600_at,1,63.674,2.12214418805769,21.369,68.375
2110,X265600_at,4,42.041,2.43284541068103,39.214,50.599
2115,X265574_at,2,69.906,2.15423610363257,63.642,70.475
2119,X265578_at,2,4.511,2.12403033977984,0,50.061
2120,X265579_at,2,18.762,2.37259838536947,0.294,44.278
2122,X265581_at,5,25.375,2.20097893911089,11.004,91.068
2124,X265583_at,2,37.597,2.59584609193338,28.593,51.863
2130,X265589_at,1,34.221,2.18910927891256,3.427,78.371
2133,X265592_at,2,11.686,2.58323690070427,8.099,47.847
2133,X265592_at,3,4.189,2.20503058301998,0,77.554
2135,X265594_at,2,44.566,2.1459656673928,41.168,65.436
2135,X265594_at,3,28.024,2.15139776568387,4.189,46.26
2136,X265595_at,4,28.287,2.26024979161761,19.442,53.833
2138,X265597_at,1,2.888,4.11917635635715,0,22.027
2138,X265597_at,5,71.454,11.4552909178854,65.519,79.862
2141,X265572_at,1,19.64,2.26145885424916,8.751,65.222
2141,X265572_at,4,39.214,3.11166809595001,34.345,48.393
2141,X265572_at,5,64.761,2.87599454579521,55.526,89.457
2142,X265573_at,2,2.508,2.55122369483791,0,8.794
2142,X265573_at,5,79.862,2.3557537111138,53.584,92.925
2148,X265547_at,2,32.799,3.25890777923675,11.995,42.433
2150,X265549_at,4,37.129,2.19661609144329,12.297,53.833
2153,X265552_at,3,16.967,2.14755736158135,0,25.424
2161,X265560_at,2,14.39,7.19453511200941,10.576,40.876
2162,X265561_s_at,2,13.294,4.55196371406182,8.794,18.762
2168,X265567_at,1,58.251,2.26766068981515,45.044,102.488
2168,X265567_at,5,33.599,2.61162305987506,25.375,71.454
2169,X265568_s_at,1,66.438,2.24074656246815,56.59,102.488
2169,X265568_s_at,4,1.503,2.50276913169696,0,5.126
2170,X265569_at,2,33.816,3.58761873337124,15.282,42.57
2171,X265510_at,5,83.724,2.01356131214108,29.107,95.251
2172,X265511_at,2,11.418,2.29150617841269,0,26.771
2175,X265514_s_at,1,65.097,2.19414930467906,27.495,90.358
2180,X265519_at,2,14.39,2.92741275479701,8.794,18.762
2182,X265521_at,5,65.519,2.54624983814245,57.43,79.862
2189,X265528_at,1,8.439,2.16785064379368,0.122,56.59
2189,X265528_at,4,23.697,2.01998058574316,0,30.833
2191,X265530_at,2,42.433,4.25786736590668,37.597,46.038
2197,X265536_at,1,23.918,2.68318785013526,5.036,46.623
2197,X265536_at,4,74.58,2.32592891772902,61.2,77.075
2198,X265537_at,3,26.782,2.10841428373462,0,39.896
2207,X265479_at,2,41.168,3.23573478724234,32.799,46.038
2211,X265483_at,1,5.036,2.45366678480495,0.333,12.789
2212,X265484_at,5,25.375,2.49142562466785,11.004,32.191
2213,X265485_at,4,52.563,2.58661489192922,35.024,57.292
2219,X265491_s_at,5,55.526,2.80133826313191,49.502,63.484
2230,X265502_at,1,81.621,2.00487143060655,32.799,102.488
2231,X265503_at,5,77.557,2.11069385330696,33.599,87.21
2238,X265475_at,1,22.564,2.14955815550808,0,29.828
2239,X265476_at,2,41.168,2.91586316628618,37.441,49.108
2241,X265447_at,1,77.381,2.74945158518774,31.996,83.082
2242,X265448_at,4,41.412,2.39913838119724,24.032,64.594
2242,X265448_at,5,63.484,2.69177556602652,52.291,95.251
2243,X265449_at,2,40.598,2.91543668922755,35.822,46.038
2244,X265450_at,1,19.64,2.35622605600487,0,29.828
2244,X265450_at,2,14.39,6.21474089830091,10.576,46.038
2244,X265450_at,5,49.502,4.18125398590521,33.599,85.091
2245,X265451_at,4,31.702,2.02588336641504,12.297,43.207
2254,X265460_at,4,30.34,2.31842255974846,25.229,62.536
2254,X265460_at,5,87.747,2.66232161003797,48.908,89.558
2255,X265461_at,5,25.375,2.15153821566119,13.716,69.829
2257,X265463_at,5,97.796,2.00861026175058,20.996,97.796
2260,X265466_at,1,53.826,2.10279879551628,43.471,91.124
2262,X265468_at,1,53.826,2.00477532764355,23.816,63.083
2263,X265469_at,2,41.168,4.33748150475454,33.816,42.57
2265,X265471_at,2,40.598,7.18457364501849,33.816,42.57
2266,X265444_s_at,5,5.252,2.17388219655111,0,97.796
2268,X265446_at,3,53.674,2.09538897022304,34.226,77.554
2268,X265446_at,4,23.697,2.58491734252053,19.442,54.093
2270,X265417_at,2,42.433,5.72065414114765,37.597,46.038
2270,X265417_at,5,45.369,2.40910293435657,42.18,70.458
2271,X265418_at,5,97.796,2.98033559093333,87.747,97.796
2272,X265419_at,2,56.27,2.01605327605243,0.294,70.475
2272,X265419_at,3,73.252,2.14137779513306,63.433,77.554
2275,X265422_at,5,83.724,3.72689460919321,79.183,89.457
2276,X265423_at,2,40.876,4.36016760388873,33.816,44.278
2277,X265424_at,1,63.674,2.00589171744573,51.727,76.492
2277,X265424_at,2,41.658,9.84459184292084,37.597,42.57
2281,X265428_at,2,51.863,3.30398114083782,31.909,56.62
2284,X265431_at,2,15.282,3.66708460492409,8.794,18.762
2285,X265432_at,2,32.799,7.79295680370538,21.436,34.337
2285,X265432_at,5,24.675,2.2835023264132,13.716,97.506
2286,X265433_at,3,77.554,2.22345000337807,0,77.554
2288,X265435_s_at,4,67.637,2.3784297300062,48.587,77.075
2288,X265435_s_at,5,83.439,2.26096747486634,22.381,92.925
2293,X265440_at,2,40.598,2.07025303235373,28.593,48.567
2296,X265443_at,2,46.904,2.01055326219102,5.517,58.584
2297,X265415_at,3,73.144,2.30326614424734,39.896,77.554
2298,X265384_at,2,41.168,3.51894921599489,31.955,42.57
2298,X265384_at,3,0,2.17288264313192,0,26.782
2298,X265384_at,4,30.848,2.15781552924084,6.857,50.599
2299,X265385_at,2,41.658,7.46258631687529,37.597,42.57
2304,X265390_at,4,30.833,2.18303318126065,19.442,60.902
2305,X265391_at,1,22.564,2.15081365176547,3.427,51.298
2305,X265391_at,2,19.96,3.79078972864134,13.294,46.038
2305,X265391_at,3,63.433,2.43635627720666,49.867,77.554
2306,X265392_at,2,42.433,2.67477588029087,31.909,46.038
2307,X265393_at,2,14.39,2.33247462191745,8.099,26.771
2308,X265394_at,2,42.433,3.63065771556361,10.576,46.038
2308,X265394_at,5,64.761,2.12716895192392,42.18,69.829
2310,X265396_at,5,16.304,2.30834339687619,0,28.585
2314,X265400_at,2,41.168,3.5969349231455,33.816,44.566
2314,X265400_at,3,49.115,2.16799739773929,41.577,77.554
2316,X265402_at,5,12.628,2.42637639886234,7.871,32.191
2319,X265405_at,5,73.503,2.29211721237361,65.058,86.614
2325,X265411_at,1,31.996,2.72470841779609,2.546,51.727
2328,X265414_at,1,43.471,2.61556927183547,0,59.935
2328,X265414_at,2,40.598,2.25628349017835,31.909,46.038
2332,X265383_at,2,15.282,2.95532770363284,0,43.457
2337,X265356_at,3,62.923,3.35345758815376,49.867,72.401
2340,X265359_at,2,15.282,2.07315833180936,8.099,44.566
2343,X265362_at,1,64.713,2.29427318912116,59.135,81.621
2352,X265371_at,2,34.337,2.34222703760846,23.475,54.103
2356,X265375_at,4,24.704,3.70087448431397,19.442,32.236
2357,X265376_at,1,31.996,2.03705130869833,0.733,91.853
2358,X265377_at,2,19.656,2.06638273357433,8.099,63.642
2358,X265377_at,3,73.144,2.17270982053569,14.269,77.554
2362,X265321_at,2,41.658,5.18296061597102,33.816,44.566
2366,X265325_at,2,34.337,2.30304919756744,12.265,42.57
2367,X265326_at,4,30.848,2.58542259172665,19.442,56.21
2368,X265327_at,1,0,2.07750234158735,0,70.037
2371,X265330_at,2,46.904,3.06714316210256,11.041,50.193
2371,X265330_at,3,76.282,2.71128570493157,69.762,77.554
2376,X265335_at,3,66.839,2.42068257997759,43.222,77.554
2380,X265339_at,2,14.39,5.6559120308147,11.995,26.771
2386,X265345_at,2,41.658,2.42781821728043,33.146,61.073
2390,X265349_at,3,52.895,3.19433916921268,20.631,58.894
2394,X265318_at,3,64.485,2.33572053082809,54.53,77.554
2396,X265289_at,5,25.121,2.11467596612327,15.502,28.911
2398,X265291_at,2,41.658,2.50563266439514,5.517,46.038
2404,X265297_at,5,9.809,2.40956958562935,4.284,66.365
2412,X265305_at,4,28.287,2.30042523796948,12.297,50.599
2415,X265308_at,1,0,2.07014768287281,0,8.439
2417,X265310_at,4,28.287,2.54502869049466,19.442,37.129
2425,X265283_at,2,40.923,3.56582974371717,31.955,46.038
2426,X265284_at,2,33.038,2.09280032554861,21.436,69.906
2427,X265285_at,4,41.412,2.0612861116766,25.229,70.864
2428,X265286_at,2,40.598,3.73520019147348,13.294,42.57
2431,X265257_at,5,20.151,2.62246411808768,8.428,32.191
2434,X265260_at,1,31.996,3.46837188168531,0,41.478
2434,X265260_at,3,52.861,2.54102174535599,0,74.472
2434,X265260_at,5,75.194,2.69944031722077,18.812,85.793
2437,X265263_at,2,4.511,2.57340662267491,0,19.466
2440,X265266_at,5,69.829,2.18142769561962,16.678,78.36
2441,X265267_at,5,18.715,3.27588252804576,13.716,26.975
2442,X265268_at,4,30.34,2.60745386953116,25.229,35.024
2443,X265269_at,3,41.577,2.27487375163903,14.269,73.252
2443,X265269_at,5,58.799,2.60736435276974,7.871,83.724
2444,X265270_at,5,42.18,2.99456357786738,26.071,52.291
2445,X265271_at,5,25.375,2.69980248722039,18.812,28.911
2446,X265272_at,1,7.744,2.37655384127241,0,21.006
2446,X265272_at,2,11.995,2.69718101039024,0,23.475
2450,X265276_at,5,72.037,3.67558911601555,63.755,85.091
2451,X265277_at,5,26.071,2.15673982993645,4.737,52.291
2453,X265279_at,4,55.178,2.00979906325573,25.229,74.58
2455,X265281_at,4,30.833,2.21710884561877,12.297,58.642
2458,X265256_at,2,18.762,2.83180229220425,5.517,42.433
2459,X265226_at,2,40.876,3.12432365589142,32.418,46.904
2460,X265227_s_at,2,55.608,2.31504047705336,28.593,63.15
2460,X265227_s_at,4,5.391,3.20834101224769,1.503,23.697
2461,X265228_s_at,4,5.391,2.06017170049923,1.503,64.914
2465,X265232_s_at,2,34.337,2.8284073805803,10.576,46.038
2466,X265233_s_at,5,33.369,2.16419402289662,15.502,52.291
2468,X265235_s_at,2,68.792,2.2465838395721,58.584,70.475
2476,X265243_at,2,47.847,2.59434695496484,43.457,55.608
2477,X265244_at,2,41.168,2.82377419168018,19.96,46.904
2480,X265247_at,3,43.222,2.63919246168386,34.226,74.472
2481,X265248_at,2,41.658,3.72302581946227,11.686,44.566
2485,X265252_at,5,23.498,2.18030982664992,9.809,42.18
2488,X265220_at,5,25.375,2.61063991835057,13.716,32.191
2489,X265221_s_at,1,102.2,2.75099744807651,77.06,102.488
2490,X265222_at,4,31.702,2.15894548091847,19.442,50.599
2492,X265224_at,5,16.304,3.1600850443298,11.004,32.191
2493,X265225_at,5,23.498,2.18711565234259,11.004,32.191
2499,X265200_s_at,1,60.075,2.52246988235542,0,85.51
2504,X265205_at,3,4.006,2.21446678241185,0,52.334
2505,X265206_at,2,41.658,5.99336494044213,31.955,46.038
2505,X265206_at,3,35.801,2.07750391069924,22.394,46.26
2505,X265206_at,5,70.305,3.84359498185139,26.975,78.36
2506,X265207_at,2,14.39,3.42998807022487,10.91,49.108
2511,X265212_at,2,41.658,2.38236595709817,28.593,54.103
2513,X265214_at,2,10.576,2.87754146117808,0,41.658
2513,X265214_at,3,63.433,3.20006995960409,60.034,66.839
2515,X265216_at,2,15.282,3.11652056775971,8.794,18.762
2515,X265216_at,4,8.265,2.4191994699395,0,31.702
2520,X265193_at,3,0.252,2.20888822424405,0,61.764
2521,X265194_at,3,56.89,2.1005253355298,30.906,65.501
2523,X265164_at,3,63.433,2.06015420416528,0,72.401
2524,X265165_at,5,85.532,2.52147596093627,32.191,89.558
2527,X265168_at,3,9.466,2.17397470328575,0,77.554
2528,X265169_x_at,3,35.801,2.33875229308087,26.124,62.923
2529,X265170_at,2,11.418,3.52247566720227,0,18.762
2531,X265172_at,4,7.527,2.14913760857811,0,23.697
2532,X265173_at,5,20.151,2.3627661385946,13.716,27.682
2534,X265175_at,1,37.817,2.70546768278867,0,45.044
2534,X265175_at,4,62.536,2.82480393910922,50.599,67.175
2542,X265183_at,2,41.658,3.02438991349169,31.909,54.103
2543,X265184_at,2,40.876,4.21790391824499,15.282,42.433
2545,X265186_at,2,42.716,2.89104079076714,31.909,46.904
2545,X265186_at,3,44.626,2.51489419071051,32.922,60.612
2548,X265189_at,2,42.433,7.28985718091008,37.597,44.278
2548,X265189_at,3,44.339,2.52577116988139,28.447,52.334
2548,X265189_at,5,71.454,6.71711697214994,70.249,73.503
2549,X265190_at,2,42.433,2.35290902200002,0,66.759
2551,X265132_at,2,23.475,7.60576767586913,13.294,31.909
2551,X265132_at,5,71.454,7.16205118837869,70.458,73.503
2554,X265135_at,2,41.658,3.61473664113914,28.593,50.061
2554,X265135_at,5,23.498,5.49251261855238,20.996,27.682
2555,X265136_at,2,44.278,3.58628670449174,37.597,51.863
2555,X265136_at,5,45.369,2.69968902772114,9.809,78.915
2557,X265138_at,5,95.251,4.01539088170388,87.747,97.796
2558,X265139_at,2,19.031,2.16323227265694,0,58.892
2559,X265140_at,4,6.34,2.15405010178253,0,28.287
2560,X265141_at,2,50.193,3.35191648462709,41.168,54.92
2563,X265144_at,3,74.655,2.44563287562892,44.626,77.554
2565,X265146_at,2,58.584,2.01085931013711,34.337,65.436
2566,X265147_at,2,14.39,2.84028082642112,5.517,46.038
2567,X265148_at,4,30.833,2.06990591531821,19.442,58.642
2568,X265149_at,2,15.282,2.19204821552002,8.099,70.475
2580,X265161_at,1,17.663,2.83791974260577,0.122,41.478
2580,X265161_at,2,42.433,5.24816754842019,27.27,46.038
2580,X265161_at,3,44.843,4.07733411741001,36.857,61.764
2580,X265161_at,5,49.502,6.0970921646016,43.61,78.11
2581,X265162_at,1,29.828,2.26506272259047,23.057,37.817
2581,X265162_at,2,11.041,4.7445039825243,2.508,15.282
2581,X265162_at,4,45.868,2.23880315309785,35.024,77.075
2583,X265129_at,5,26.071,2.30366207384864,11.004,42.18
2588,X265103_at,4,30.848,2.82324549285364,19.442,37.129
2589,X265104_at,2,13.294,2.04193782925321,0.294,31.909
2592,X265107_s_at,2,44.278,4.06336001521999,8.794,49.108
2596,X265111_at,2,37.597,8.62027131248023,18.762,42.57
2600,X265115_at,4,48.587,2.71747189996702,17.712,77.075
2602,X265117_at,2,37.597,4.06948382340642,33.146,42.57
2603,X265118_at,1,64.32,2.60264961942235,5.036,75.748
2604,X265119_at,2,15.282,6.714487748501,13.294,18.762
2604,X265119_at,3,4.006,2.93146492536857,0,22.394
2605,X265120_at,3,73.252,2.97868378217326,57.156,77.554
2606,X265121_at,3,68.544,2.20560490596167,47.796,77.554
2607,X265122_at,1,91.853,3.56861906691578,64.713,99.865
2608,X265123_at,5,16.304,2.04654425153146,12.017,97.506
2610,X265125_at,2,48.567,2.20571311142154,41.658,70.475
2610,X265125_at,5,85.447,2.39691976159129,53.584,91.068
2615,X265070_at,1,67.109,2.03794045927091,0.733,73.865
2618,X265073_at,2,41.168,4.71990413594808,31.909,44.278
2618,X265073_at,5,69.829,2.2918338355621,32.191,97.506
2620,X265075_at,2,44.566,2.08031683675456,11.041,54.103
2622,X265077_at,1,0.333,2.54448533599606,0,46.623
2622,X265077_at,5,78.36,2.16822698324397,42.18,89.558
2628,X265083_at,4,23.697,2.10694514498955,12.297,35.024
2628,X265083_at,5,28.585,2.33394075003879,18.812,73.503
2635,X265090_at,1,83.082,2.42305479758762,77.381,102.488
2645,X265065_at,2,33.816,4.73452391790263,28.593,35.72
2647,X265067_at,2,14.39,4.03930000251062,12.265,44.278
2647,X265067_at,5,61.914,4.52982351482652,33.599,72.435
2649,X265037_at,4,30.848,2.53125452005171,25.229,57.737
2651,X265039_at,3,76.282,3.33539914445761,49.867,77.554
2653,X265041_at,4,57.292,2.3639251576426,25.229,67.175
2655,X265043_at,2,41.658,5.24415901217579,37.597,42.57
2655,X265043_at,4,5.189,2.79066849563771,1.503,17.712
2656,X265044_at,1,1.992,3.70885675882728,0,31.996
2659,X265047_at,2,28.593,4.51463623093467,19.886,35.72
2659,X265047_at,3,47.796,2.78599040586926,43.222,68.143
2659,X265047_at,5,68.694,3.06322146956517,43.61,72.735
2662,X265050_at,4,42.306,2.51641766011964,35.024,48.393
2665,X265053_at,5,61.014,2.13831092569881,13.716,87.747
2667,X265055_at,1,0.122,2.29302559708036,0,41.478
2669,X265057_at,5,45.369,2.15959732708605,9.809,58.436
2670,X265058_s_at,2,40.876,3.0636340405173,34.337,46.74
2671,X265059_at,3,77.554,2.72013167604981,70.322,77.554
2673,X265061_at,2,32.799,2.16982581396099,13.294,51.863
2676,X265064_at,2,65.436,2.28462386787853,56.756,70.475
2676,X265064_at,4,62.536,2.62669414634551,58.794,74.58
2679,X265032_at,5,9.809,2.33934604149474,0,97.796
2681,X265034_at,1,59.135,2.30077226642485,31.996,64.209
2681,X265034_at,5,23.209,3.46997245208634,1.112,24.675
2686,X265008_at,1,96.792,2.14538861453683,85.51,102.488
2692,X265014_at,5,22.381,2.03627964199452,12.628,77.557
2698,X265020_at,3,14.269,2.57779338711617,4.189,36.851
2701,X265023_at,1,22.564,2.04097745119715,0,51.298
2701,X265023_at,2,14.39,3.15364961622205,8.099,31.955
2701,X265023_at,4,31.702,2.6730928558551,19.442,35.024
2704,X265026_at,2,14.39,3.20935590633553,0,31.909
2709,X265003_at,1,101.058,2.55846692633629,90.788,102.488
2711,X264973_at,4,71.721,3.30232740844069,62.536,77.075
2712,X264974_at,2,10.576,3.02320836501437,5.517,46.038
2714,X264976_at,4,17.712,2.5814334086598,1.503,39.214
2715,X264977_at,2,41.658,4.42490495466151,37.597,43.457
2716,X264978_at,3,77.554,2.17202075913314,44.843,77.554
2720,X264982_at,1,53.826,2.14167142373732,44.388,68.979
2722,X264984_at,3,56.89,2.08418639193616,52.861,77.554
2724,X264986_at,5,77.327,2.80704468943824,9.809,82.96
2725,X264987_at,1,29.828,8.73869339071129,17.663,32.799
2725,X264987_at,2,14.39,5.45157888553055,7.31,18.762
2725,X264987_at,5,83.724,2.49205858477731,65.519,97.796
2727,X264989_at,5,83.724,3.45660511564069,70.458,89.457
2729,X264991_s_at,1,73.423,2.71631345833096,0,83.082
2730,X264992_at,5,0,2.487069409666,0,33.369
2736,X264998_at,2,41.658,7.3137693457604,31.909,46.038
2736,X264998_at,3,76.282,2.29075154129868,30.906,77.554
2741,X264968_at,2,15.282,3.02134842147748,12.265,42.57
2741,X264968_at,3,64.485,2.42341652378368,1.322,77.554
2742,X264969_at,2,61.988,2.07987763906698,31.909,70.475
2745,X264972_at,4,67.925,3.46830003512178,65.136,77.075
2745,X264972_at,5,91.49,2.60338208800182,79.401,97.506
2749,X264945_at,3,1.322,2.30545668252884,0,20.318
2755,X264951_at,2,41.658,8.96836329920563,37.597,42.57
2755,X264951_at,5,45.369,3.10045163071411,42.18,82.369
2757,X264953_at,1,34.221,2.31205753470846,22.027,85.774
2758,X264954_at,1,96.792,3.88400613663911,0.122,102.488
2759,X264955_at,2,41.658,2.32657493871745,13.294,49.108
2759,X264955_at,4,24.704,2.32559244095053,12.297,32.236
2763,X264959_at,3,68.999,2.55567287739954,48.819,77.554
2765,X264961_at,4,77.075,2.00743055760992,64.594,77.075
2767,X264963_at,1,70.037,2.23734495870346,49.251,88.541
2767,X264963_at,4,24.032,3.04868583911515,19.442,31.702
2768,X264964_at,3,33.769,2.20542589511106,26.124,47.796
2769,X264965_at,2,44.566,2.31173285399538,4.511,56.756
2770,X264966_at,4,6.857,2.44325970817054,1.503,30.34
2771,X264938_at,1,21.369,2.73924716065741,15.25,102.488
2771,X264938_at,5,83.724,2.7680264151025,69.829,95.251
2773,X264940_at,2,40.876,2.22140345334097,8.794,55.608
2775,X264911_at,2,56.756,2.43235656104104,28.593,65.436
2778,X264914_at,4,31.087,2.06343716087615,19.442,58.642
